Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.5-192.168.50.1-848-31385-17,172.16.0.5,848,192.168.50.1,31385,17,01/12/2018 09:43:53 a.m.,16944,107,1,47080.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2804532.577903683,6373.937677053824,158.35514018691586,657.121355960357,5909.0,0.0,16944.0,159.8490566037736,660.0604992827454,5909.0,0.0,0,0,0,0,0,0,0,0,0,856,8,6314.919735599622,59.017941454202074,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444.0740740740741,440.0,440.0,0,0,0,0,0,0,107,47080,1,440,-1,-1,107,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-933-28768-17,172.16.0.5,933,192.168.50.1,28768,17,01/12/2018 09:43:53 a.m.,10103,89,1,39160.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3919627.833316837,8908.245075720084,113.5168539325843,356.1803396761365,1697.0,0.0,10103.0,114.8068181818182,358.0123563639946,1697.0,0.0,0,0,0,0,0,0,0,0,0,712,8,8809.264574878749,98.98050084133426,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444.8888888888889,440.0,440.0,0,0,0,0,0,0,89,39160,1,440,-1,-1,89,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-635-47743-17,172.16.0.5,635,192.168.50.1,47743,17,01/12/2018 09:43:53 a.m.,9156,173,1,76120.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,8361730.013106161,19003.931847968546,52.924855491329474,223.3112337325887,1996.0,0.0,9156.0,53.232558139534895,223.9264538002295,1996.0,0.0,0,0,0,0,0,0,0,0,0,1384,8,18894.71384884229,109.21799912625602,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.5287356321839,440.0,440.0,0,0,0,0,0,0,173,76120,1,440,-1,-1,173,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-63308-17,172.16.0.5,634,192.168.50.1,63308,17,01/12/2018 09:43:53 a.m.,411,9,1,3960.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.070559610705596E7,24330.900243309003,45.666666666666664,46.58862522118462,104.0,1.0,410.0,51.25,46.47503169905935,104.0,2.0,0,0,0,0,0,0,0,0,0,72,8,21897.810218978102,2433.0900243309,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,484.0,440.0,440.0,0,0,0,0,0,0,9,3960,1,440,-1,-1,9,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-22544-17,172.16.0.5,634,192.168.50.1,22544,17,01/12/2018 09:43:53 a.m.,1647,29,1,12472.0,440.0,440.0,296.0,430.06896551724134,37.134822927969175,440.0,440.0,440.0,0.0,7839708.561020036,18214.936247723133,56.79310344827586,130.473418012566,658.0,0.0,1646.0,58.78571428571429,132.41750951213675,658.0,0.0,0,0,0,0,0,0,0,0,0,232,8,17607.77170613236,607.1645415907711,296.0,440.0,430.7096774193548,35.96126948851787,1293.2129032258065,0,0,0,0,0,0,0,0,0.0,445.06666666666666,430.0689655172414,440.0,0,0,0,0,0,0,29,12472,1,440,-1,-1,29,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-1017-14294-17,172.16.0.5,1017,192.168.50.1,14294,17,01/12/2018 09:43:53 a.m.,157,3,1,1320.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.1210191082802549E7,25477.707006369426,52.33333333333333,89.77935917199083,156.0,0.0,157.0,78.5,109.60155108391487,156.0,1.0,0,0,0,0,0,0,0,0,0,24,8,19108.28025477707,6369.426751592357,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,550.0,440.0,440.0,0,0,0,0,0,0,3,1320,1,440,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-3432-17,172.16.0.5,634,192.168.50.1,3432,17,01/12/2018 09:43:53 a.m.,4342,81,1,35640.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,8309534.776600644,18885.30631045601,53.604938271604944,101.3087704757522,395.0,0.0,4341.0,54.2625,101.77385500849978,395.0,0.0,0,0,0,0,0,0,0,0,0,648,8,18654.997696913862,230.30861354214645,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,445.3658536585366,440.0,440.0,0,0,0,0,0,0,81,35640,1,440,-1,-1,81,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-716-6764-17,172.16.0.5,716,192.168.50.1,6764,17,01/12/2018 09:43:52 a.m.,354,81,1,34920.0,440.0,440.0,80.0,431.1111111111111,56.213877290220786,440.0,440.0,440.0,0.0,9.988700564971752E7,231638.41807909607,4.370370370370371,11.22323977784985,45.0,0.0,353.0,4.412499999999999,11.287602418336252,45.0,0.0,0,0,0,0,0,0,0,0,0,648,8,228813.55932203392,2824.858757062147,80.0,440.0,431.3253012048193,55.541043587369,3084.8075227740233,0,0,0,0,0,0,0,0,0.0,436.5853658536585,431.1111111111111,440.0,0,0,0,0,0,0,81,34920,1,440,-1,-1,81,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-978-18633-17,172.16.0.5,978,192.168.50.1,18633,17,01/12/2018 09:43:53 a.m.,1,1,1,440.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,8.8E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1000000.0,1000000.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,660.0,440.0,440.0,0,0,0,0,0,0,1,440,1,440,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-850-62943-17,172.16.0.5,850,192.168.50.1,62943,17,01/12/2018 09:43:52 a.m.,2696,63,1,27720.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.0445103857566765E7,23738.872403560832,42.79365079365079,63.26063820523906,219.0,0.0,2695.0,43.46774193548388,63.54854030696084,219.0,0.0,0,0,0,0,0,0,0,0,0,504,8,23367.952522255193,370.919881305638,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,446.875,440.0,440.0,0,0,0,0,0,0,63,27720,1,440,-1,-1,63,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-671-20416-17,172.16.0.5,671,192.168.50.1,20416,17,01/12/2018 09:43:53 a.m.,1006,199,1,87560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,8.74751491053678E7,198807.15705765408,5.055276381909547,13.324692647126946,96.0,0.0,1004.0,5.070707070707072,13.356686209632588,96.0,0.0,0,0,0,0,0,0,0,0,0,1592,8,197813.12127236582,994.0357852882704,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,440.0,0,0,0,0,0,0,199,87560,1,440,-1,-1,199,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-672-51400-17,172.16.0.5,672,192.168.50.1,51400,17,01/12/2018 09:43:53 a.m.,1,1,1,80.0,80.0,80.0,80.0,80.0,0.0,80.0,80.0,80.0,0.0,1.6E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1000000.0,1000000.0,80.0,80.0,80.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,120.0,80.0,80.0,0,0,0,0,0,0,1,80,1,80,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-922-27126-17,172.16.0.5,922,192.168.50.1,27126,17,01/12/2018 09:43:54 a.m.,649,83,1,36520.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,5.694915254237289E7,129429.89214175656,7.8192771084337345,20.609697325805126,149.0,0.0,648.0,7.902439024390244,20.722511023365872,149.0,0.0,0,0,0,0,0,0,0,0,0,664,8,127889.06009244993,1540.8320493066258,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,445.23809523809524,440.0,440.0,0,0,0,0,0,0,83,36520,1,440,-1,-1,83,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-760-55976-17,172.16.0.5,760,192.168.50.1,55976,17,01/12/2018 09:43:52 a.m.,447,65,1,28312.0,440.0,440.0,296.0,435.5692307692308,25.061155968181883,440.0,440.0,440.0,0.0,6.4322147651006706E7,147651.0067114094,6.876923076923075,16.160820380927927,85.0,0.0,446.0,6.968750000000002,16.271475430900935,85.0,0.0,0,0,0,0,0,0,0,0,0,520,8,145413.87024608502,2237.1364653243845,296.0,440.0,435.7014925373134,24.690210871721913,609.606512890095,0,0,0,0,0,0,0,0,0.0,442.3030303030303,435.5692307692308,440.0,0,0,0,0,0,0,65,28312,1,440,-1,-1,65,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-686-18568-17,172.16.0.5,686,192.168.50.1,18568,17,01/12/2018 09:43:53 a.m.,831,49,1,21560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2.6474127557160046E7,60168.47172081829,16.95918367346938,26.648920540734753,102.0,0.0,831.0,17.3125,26.814696073830763,102.0,0.0,0,0,0,0,0,0,0,0,0,392,8,58965.102286401925,1203.3694344163657,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,448.8,440.0,440.0,0,0,0,0,0,0,49,21560,1,440,-1,-1,49,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-976-49486-17,172.16.0.5,976,192.168.50.1,49486,17,01/12/2018 09:43:52 a.m.,30960,173,1,76120.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2472868.217054263,5620.15503875969,178.95953757225442,223.77606015268776,669.0,0.0,30960.0,179.99999999999997,224.00934608739635,669.0,0.0,0,0,0,0,0,0,0,0,0,1384,8,5587.855297157623,32.29974160206718,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.5287356321839,440.0,440.0,0,0,0,0,0,0,173,76120,1,440,-1,-1,173,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-909-42173-17,172.16.0.5,909,192.168.50.1,42173,17,01/12/2018 09:43:54 a.m.,21138,83,1,36520.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1748509.7927902355,3973.885892705081,254.6746987951807,479.9245140958013,3047.0,0.0,21095.0,257.25609756097566,482.297813096759,3047.0,0.0,0,0,0,0,0,0,0,0,0,664,8,3926.5777273157346,47.3081653893462,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,445.23809523809524,440.0,440.0,0,0,0,0,0,0,83,36520,1,440,-1,-1,83,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-620-26517-17,172.16.0.5,620,192.168.50.1,26517,17,01/12/2018 09:43:53 a.m.,13814,27,1,11160.0,440.0,440.0,80.0,413.33333333333337,96.07689228305227,440.0,440.0,440.0,0.0,839727.8123642681,2026.9292022585782,511.62962962962956,1407.5629279046093,5623.0,0.0,13813.0,531.269230769231,1431.6605340007752,5623.0,0.0,0,0,0,0,0,0,0,0,0,216,8,1954.5388736064863,72.39032865209208,80.0,440.0,415.1724137931035,92.83705731992296,8618.719211822661,0,0,0,0,0,0,0,0,0.0,430.0,413.3333333333333,440.0,0,0,0,0,0,0,27,11160,1,440,-1,-1,27,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-773-17019-17,172.16.0.5,773,192.168.50.1,17019,17,01/12/2018 09:43:52 a.m.,49818,79,1,34760.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,706571.921795335,1605.8452768075795,630.6075949367089,1674.33988077446,10371.0,0.0,49817.0,638.6794871794871,1683.6293781442469,10371.0,0.0,0,0,0,0,0,0,0,0,0,632,8,1585.7722108474848,20.073065960094745,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,445.5,440.0,440.0,0,0,0,0,0,0,79,34760,1,440,-1,-1,79,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-744-18762-17,172.16.0.5,744,192.168.50.1,18762,17,01/12/2018 09:43:53 a.m.,871,39,1,16872.0,440.0,440.0,296.0,432.61538461538464,32.177644564458085,440.0,440.0,440.0,0.0,1.9876004592422504E7,45924.22502870264,22.33333333333333,88.45764176126852,552.0,0.0,870.0,22.894736842105264,89.57460712624292,552.0,0.0,0,0,0,0,0,0,0,0,0,312,8,44776.119402985074,1148.105625717566,296.0,440.0,432.9756097560975,31.40420975353308,986.2243902439022,0,0,0,0,0,0,0,0,0.0,443.8,432.61538461538464,440.0,0,0,0,0,0,0,39,16872,1,440,-1,-1,39,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-968-40739-17,172.16.0.5,968,192.168.50.1,40739,17,01/12/2018 09:43:54 a.m.,50,5,1,2200.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,5.28E7,120000.0,10.0,19.570385790780925,45.0,1.0,49.0,12.25,21.83842179889991,45.0,1.0,0,0,0,0,0,0,0,0,0,40,8,100000.0,20000.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,513.3333333333334,440.0,440.0,0,0,0,0,0,0,5,2200,1,440,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-887-17768-17,172.16.0.5,887,192.168.50.1,17768,17,01/12/2018 09:43:53 a.m.,0,1,1,152.0,152.0,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,152.0,152.0,152.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,228.0,152.0,152.0,0,0,0,0,0,0,1,152,1,152,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-821-13808-17,172.16.0.5,821,192.168.50.1,13808,17,01/12/2018 09:43:52 a.m.,24848,79,1,34760.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1416613.007083065,3219.575016097875,314.5316455696202,1269.9028413818994,8789.0,0.0,24847.0,318.5512820512821,1277.6164358195526,8789.0,0.0,0,0,0,0,0,0,0,0,0,632,8,3179.330328396652,40.24468770122344,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,445.5,440.0,440.0,0,0,0,0,0,0,79,34760,1,440,-1,-1,79,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-618-49790-17,172.16.0.5,618,192.168.50.1,49790,17,01/12/2018 09:43:52 a.m.,11860,158,1,69520.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,5898819.561551433,13406.408094435075,75.06329113924048,545.9911187017617,6394.0,0.0,11859.0,75.53503184713375,547.7059913234194,6394.0,0.0,0,0,0,0,0,0,0,0,0,1264,8,13322.091062394602,84.31703204047217,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.7672955974843,440.0,440.0,0,0,0,0,0,0,158,69520,1,440,-1,-1,158,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-762-43139-17,172.16.0.5,762,192.168.50.1,43139,17,01/12/2018 09:43:52 a.m.,53373,187,1,82280.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1549847.3010698294,3522.380229704158,285.41711229946543,2047.4542197742014,27378.0,0.0,53372.0,286.9462365591397,2052.8733527666227,27378.0,0.0,0,0,0,0,0,0,0,0,0,1496,8,3503.64416465254,18.73606505161786,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.3404255319149,440.0,440.0,0,0,0,0,0,0,187,82280,1,440,-1,-1,187,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-918-4505-17,172.16.0.5,918,192.168.50.1,4505,17,01/12/2018 09:43:53 a.m.,4680,151,1,66440.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.429059829059829E7,32478.632478632477,30.993377483443712,36.714483370779206,209.0,0.0,4679.0,31.193333333333346,36.75489223094359,209.0,0.0,0,0,0,0,0,0,0,0,0,1208,8,32264.957264957266,213.67521367521366,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.89473684210526,440.0,440.0,0,0,0,0,0,0,151,66440,1,440,-1,-1,151,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-554-16076-17,172.16.0.5,554,192.168.50.1,16076,17,01/12/2018 09:43:53 a.m.,10960,53,1,23320.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,2167883.2116788323,4927.007299270073,206.79245283018864,775.8349437489553,5292.0,0.0,10959.0,210.75000000000003,782.863869542652,5292.0,0.0,0,0,0,0,0,0,0,0,0,424,8,4835.766423357664,91.24087591240877,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,448.14814814814815,440.0,440.0,0,0,0,0,0,0,53,23320,1,440,-1,-1,53,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-589-52350-17,172.16.0.5,589,192.168.50.1,52350,17,01/12/2018 09:43:54 a.m.,143,3,1,888.0,440.0,440.0,224.0,296.0,124.70765814495917,440.0,440.0,440.0,0.0,9286713.286713285,27972.027972027972,47.666666666666664,50.163067423487306,100.0,0.0,143.0,71.5,40.30508652763321,100.0,43.0,0,0,0,0,0,0,0,0,0,24,8,20979.020979020977,6993.006993006993,224.0,440.0,353.6,118.30807242111588,13996.8,0,0,0,0,0,0,0,0,0.0,442.0,296.0,440.0,0,0,0,0,0,0,3,888,1,440,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-830-5601-17,172.16.0.5,830,192.168.50.1,5601,17,01/12/2018 09:43:53 a.m.,3650,133,1,58232.0,440.0,440.0,296.0,437.83458646616543,17.59139788540248,440.0,440.0,440.0,0.0,1.6074520547945205E7,36712.32876712329,27.443609022556384,65.53733767327238,354.0,0.0,3649.0,27.643939393939394,65.74611503638813,354.0,0.0,0,0,0,0,0,0,0,0,0,1064,8,36438.356164383564,273.972602739726,296.0,440.0,437.8666666666667,17.46159966001303,304.90746268656716,0,0,0,0,0,0,0,0,0.0,441.13432835820896,437.83458646616543,440.0,0,0,0,0,0,0,133,58232,1,440,-1,-1,133,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-852-57094-17,172.16.0.5,852,192.168.50.1,57094,17,01/12/2018 09:43:52 a.m.,6267,47,1,20680.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3370033.508855912,7659.167065581618,133.34042553191495,171.07972672256392,530.0,0.0,6267.0,136.2391304347826,171.79926073862526,530.0,0.0,0,0,0,0,0,0,0,0,0,376,8,7499.601085048667,159.56598053295036,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,449.1666666666667,440.0,440.0,0,0,0,0,0,0,47,20680,1,440,-1,-1,47,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-831-40088-17,172.16.0.5,831,192.168.50.1,40088,17,01/12/2018 09:43:53 a.m.,309,29,1,12328.0,440.0,440.0,224.0,425.10344827586204,55.702234391953766,440.0,440.0,440.0,0.0,4.132038834951457E7,97087.3786407767,10.655172413793105,17.778951965876,50.0,0.0,267.0,9.535714285714285,17.032609558132553,50.0,0.0,0,0,0,0,0,0,0,0,0,232,8,93851.13268608415,3236.245954692557,224.0,440.0,426.06451612903226,53.94190423277681,2909.7290322580648,0,0,0,0,0,0,0,0,0.0,440.26666666666665,425.1034482758621,440.0,0,0,0,0,0,0,29,12328,1,440,-1,-1,29,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-839-34033-17,172.16.0.5,839,192.168.50.1,34033,17,01/12/2018 09:43:52 a.m.,865,199,1,87560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.0173410404624277E8,231213.87283236993,4.346733668341711,11.280866830563655,50.0,0.0,865.0,4.3686868686868685,11.305199796083654,50.0,0.0,0,0,0,0,0,0,0,0,0,1592,8,230057.8034682081,1156.0693641618498,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,440.0,0,0,0,0,0,0,199,87560,1,440,-1,-1,199,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-855-43912-17,172.16.0.5,855,192.168.50.1,43912,17,01/12/2018 09:43:52 a.m.,2803,55,1,24200.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,8790581.519800214,19978.594363182307,50.963636363636354,83.35487802303886,307.0,0.0,2802.0,51.888888888888886,83.85199599714015,307.0,0.0,0,0,0,0,0,0,0,0,0,440,8,19621.83374955405,356.76061362825544,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,447.85714285714283,440.0,440.0,0,0,0,0,0,0,55,24200,1,440,-1,-1,55,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-676-35778-17,172.16.0.5,676,192.168.50.1,35778,17,01/12/2018 09:43:53 a.m.,603,83,1,36232.0,440.0,440.0,296.0,436.5301204819277,22.216417434947598,440.0,440.0,440.0,0.0,6.081592039800995E7,139303.48258706467,7.265060240963856,14.843150951844883,52.0,0.0,602.0,7.341463414634146,14.918063880099982,52.0,0.0,0,0,0,0,0,0,0,0,0,664,8,137645.1077943615,1658.374792703151,296.0,440.0,436.61176470588236,21.95671831106818,482.09747899159663,0,0,0,0,0,0,0,0,0.0,441.8095238095238,436.5301204819277,440.0,0,0,0,0,0,0,83,36232,1,440,-1,-1,83,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-625-15991-17,172.16.0.5,625,192.168.50.1,15991,17,01/12/2018 09:43:53 a.m.,2150,61,1,26840.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.2688372093023255E7,28837.20930232558,35.24590163934427,41.08229778453039,133.0,0.0,2150.0,35.83333333333334,41.16982878589474,133.0,0.0,0,0,0,0,0,0,0,0,0,488,8,28372.093023255813,465.1162790697674,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,447.0967741935484,440.0,440.0,0,0,0,0,0,0,61,26840,1,440,-1,-1,61,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-592-17,172.16.0.5,634,192.168.50.1,592,17,01/12/2018 09:43:54 a.m.,501,124,1,54560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,1.0978043912175648E8,249500.998003992,4.040322580645159,11.08899637232794,48.0,0.0,500.0,4.065040650406502,11.130919745626588,48.0,0.0,0,0,0,0,0,0,0,0,0,992,8,247504.99001996007,1996.007984031936,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,443.52,440.0,440.0,0,0,0,0,0,0,124,54560,1,440,-1,-1,124,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-634-36757-17,172.16.0.5,634,192.168.50.1,36757,17,01/12/2018 09:43:53 a.m.,14662,99,1,43560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,3000954.8492702222,6820.351930159596,148.10101010101008,721.5679991850724,6659.0,0.0,14661.0,149.6020408163265,725.1225099448933,6659.0,0.0,0,0,0,0,0,0,0,0,0,792,8,6752.148410858001,68.20351930159596,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444.4,440.0,440.0,0,0,0,0,0,0,99,43560,1,440,-1,-1,99,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-600-22670-17,172.16.0.5,600,192.168.50.1,22670,17,01/12/2018 09:43:54 a.m.,2546,7,1,2504.0,440.0,440.0,152.0,357.7142857142857,140.5296105045888,440.0,440.0,440.0,0.0,1156323.6449332286,3142.1838177533386,363.71428571428567,459.7665038856551,978.0,1.0,2545.0,424.1666666666667,472.19123950648077,978.0,1.0,0,0,0,0,0,0,0,0,0,56,8,2749.4108405341713,392.77297721916733,152.0,440.0,376.0,126.99606293110035,16128.0,0,0,0,0,0,0,0,0,0.0,423.0,357.7142857142857,440.0,0,0,0,0,0,0,7,2504,1,440,-1,-1,7,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-714-45532-17,172.16.0.5,714,192.168.50.1,45532,17,01/12/2018 09:43:52 a.m.,15208,161,1,70840.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,4687006.8385060495,10652.288269331932,94.4596273291926,426.5190792008726,4337.0,0.0,15207.0,95.04374999999999,427.79362782889405,4337.0,0.0,0,0,0,0,0,0,0,0,0,1288,8,10586.533403471858,65.75486586007365,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.71604938271605,440.0,440.0,0,0,0,0,0,0,161,70840,1,440,-1,-1,161,0,0,0,0,0,0,0,0,0,No Label
172.16.0.5-192.168.50.1-559-4417-17,172.16.0.5,559,192.168.50.1,4417,17,01/12/2018 09:43:53 a.m.,11182,199,1,87560.0,440.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,0.0,7869790.735109999,17885.888034340907,56.19095477386933,239.4098884032266,3253.0,0.0,11181.0,56.46969696969694,239.9843831444188,3253.0,0.0,0,0,0,0,0,0,0,0,0,1592,8,17796.458594169202,89.42944017170453,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,440.0,0,0,0,0,0,0,199,87560,1,440,-1,-1,199,0,0,0,0,0,0,0,0,0,No Label
